date,prophet,lstm,rf,gb,ensemble,is_forecast
2018-05-11,2679.2359179220252,4314.221819773912,6198.01,6198.01,4225.363913100984,False
2018-05-14,2682.4543698288066,4314.221819773912,6198.01,6198.01,4226.651293863696,False
2018-05-15,2685.6426992226966,4314.222070376277,6198.01,6198.01,4227.9267008019615,False
2018-05-16,2688.8738216856527,4314.222320978641,6198.01,6198.01,4229.219224967854,False
2018-05-17,2690.2044997667344,4314.222070376277,6198.01,6198.01,4229.751421019577,False
2018-05-18,2693.3981613996625,4314.222320978641,6198.01,6198.01,4231.028960853458,False
2018-05-21,2700.725860195248,4314.222070376277,6198.01,6198.01,4233.959965190982,False
2018-05-22,2705.3630228763677,4314.222070376277,6198.01,6198.01,4235.81483026343,False
2018-05-23,2710.0443694991295,4314.222070376277,6198.01,6198.01,4237.687368912535,False
2018-05-24,2712.788428278911,4314.221819773912,6198.01,6198.01,4238.784917243738,False
2018-05-25,2717.3662369237545,4314.222070376277,6198.01,6198.01,4240.616115882385,False
2018-05-28,2728.3238734139118,4314.222070376277,6198.01,6198.01,4244.999170478448,False
2018-05-29,2733.9493188731326,4314.222070376277,6198.01,6198.01,4247.249348662136,False
2018-05-30,2739.4622922390836,4314.222070376277,6198.01,6198.01,4249.4545380085165,False
2018-05-31,2742.840038782929,4314.221819773912,6198.01,6198.01,4250.805561445345,False
2018-06-01,2747.878134116784,4314.222070376277,6198.01,6198.01,4252.820874759597,False
2018-06-04,2758.9034371207317,4314.222320978641,6198.01,6198.01,4257.231071141885,False
2018-06-05,2764.124186511832,4314.222070376277,6198.01,6198.01,4259.319295717616,False
2018-06-06,2769.0053026432456,4314.222070376277,6198.01,6198.01,4261.271742170182,False
2018-06-07,2771.508883258761,4314.221819773912,6198.01,6198.01,4262.273099235678,False
2018-06-08,2775.4816821647055,4314.222070376277,6198.01,6198.01,4263.862293978766,False
2018-06-11,2782.1936245839765,4314.221819773912,6198.01,6198.01,4266.546995765764,False
2018-06-12,2785.7084528830896,4314.222070376277,6198.01,6198.01,4267.953002266119,False
2018-06-13,2788.7867337470902,4314.222070376277,6198.01,6198.01,4269.184314611719,False
2018-06-14,2789.4107192850447,4314.222070376277,6198.01,6198.01,4269.433908826901,False
2018-06-15,2791.488860183307,4314.222070376277,6198.01,6198.01,4270.265165186206,False
2018-06-18,2792.7029200288753,4314.222070376277,6198.01,6198.01,4270.750789124433,False
2018-06-19,2794.5806576466116,4314.222070376277,6198.01,6198.01,4271.501884171528,False
2018-06-20,2796.170768832894,4314.222070376277,6198.01,6198.01,4272.137928646041,False
2018-06-21,2795.481789368738,4314.221819773912,6198.01,6198.01,4271.862261679669,False
2018-06-22,2796.458650116593,4314.222320978641,6198.01,6198.01,4272.25315634023,False
2018-06-25,2795.810346057152,4314.222320978641,6198.01,6198.01,4271.993834716453,False
2018-06-26,2797.5935380189508,4314.221819773912,6198.01,6198.01,4272.706961139754,False
2018-06-27,2799.3579866234177,4314.222070376277,6198.01,6198.01,4273.41281576225,False
2018-06-28,2799.1054389671685,4314.222070376277,6198.01,6198.01,4273.311796699751,False
2018-06-29,2800.7753543224662,4314.221819773912,6198.01,6198.01,4273.97968766116,False
2018-07-02,2803.5427232830234,4314.221819773912,6198.01,6198.01,4275.086635245383,False
2018-07-03,2806.831961975649,4314.222070376277,6198.01,6198.01,4276.402405903143,False
2018-07-04,2810.2316494594297,4314.221819773912,6198.01,6198.01,4277.762205715946,False
2018-07-05,2811.697737377384,4314.222070376277,6198.01,6198.01,4278.348716063837,False
2018-07-06,2815.147041580148,4314.222070376277,6198.01,6198.01,4279.728437744942,False
2018-07-09,2823.151327535738,4314.222070376277,6198.01,6198.01,4282.930152127178,False
2018-07-10,2828.0402530899664,4314.222070376277,6198.01,6198.01,4284.885722348869,False
2018-07-11,2832.8984132448018,4314.222070376277,6198.01,6198.01,4286.828986410804,False
2018-07-12,2835.630871913249,4314.222070376277,6198.01,6198.01,4287.921969878183,False
2018-07-13,2840.1574057060975,4314.222070376277,6198.01,6198.01,4289.732583395322,False
2018-07-16,2849.9179858681623,4314.222070376277,6198.01,6198.01,4293.636815460148,False
2018-07-17,2854.8834524568,4314.222070376277,6198.01,6198.01,4295.623002095604,False
2018-07-18,2859.545632792648,4314.222070376277,6198.01,6198.01,4297.4878742299425,False
2018-07-19,2861.795153831208,4314.221819773912,6198.01,6198.01,4298.387607464657,False
2018-07-20,2865.599854824007,4314.221819773912,6198.01,6198.01,4299.909487861776,False
2018-07-23,2871.8324811337707,4314.221819773912,6198.01,6198.01,4302.402538385682,False
2018-07-24,2875.285602859747,4314.222320978641,6198.01,6198.01,4303.783937437491,False
2018-07-25,2878.3143983420773,4314.221819773912,6198.01,6198.01,4304.995305269004,False
2018-07-26,2878.836137459571,4314.221819773912,6198.01,6198.01,4305.204000916002,False
2018-07-27,2880.8847138104525,4314.222070376277,6198.01,6198.01,4306.023506637064,False
2018-07-30,2882.0074802697695,4314.222070376277,6198.01,6198.01,4306.472613220791,False
2018-07-31,2883.9544458066225,4314.222070376277,6198.01,6198.01,4307.251399435532,False
2018-08-01,2885.629720377584,4314.221819773912,6198.01,6198.01,4307.921434083208,False
2018-08-02,2884.9763778094284,4314.221819773912,6198.01,6198.01,4307.660097055945,False
2018-08-03,2886.0629561766245,4314.222070376277,6198.01,6198.01,4308.094803583533,False
2018-08-06,2885.7113879865574,4314.221819773912,6198.01,6198.01,4307.954101126797,False
2018-08-07,2887.665509575537,4314.221819773912,6198.01,6198.01,4308.735749762389,False
2018-08-08,2889.591563352738,4314.222070376277,6198.01,6198.01,4309.506246453979,False
